Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Has buscado -/h2_Gafas de hombre""))",Chrome 114.0.0.0,,,2023-07-05 20:21:26,2023-07-05 20:21:27,"0,411s",PASSED
"scrollToElement(findTestObject(""Compra de un grupo de productos con descuentos con cliente registrado/Page_Has buscado -/a_Aadir al carrito""), 2)",Chrome 114.0.0.0,,,2023-07-05 20:21:27,2023-07-05 20:21:27,"0,419s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Has buscado -/a_Aadir al carrito""))",Chrome 114.0.0.0,,,2023-07-05 20:21:27,2023-07-05 20:21:27,"0,407s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Has buscado -/a_Aadir al carrito_1""))",Chrome 114.0.0.0,,,2023-07-05 20:21:27,2023-07-05 20:21:28,"0,406s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Has buscado -/a_Aadir al carrito_1_2""))",Chrome 114.0.0.0,,,2023-07-05 20:21:28,2023-07-05 20:21:28,"0,412s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Has buscado -/a_Aadir al carrito_1_2_3""))",Chrome 114.0.0.0,,,2023-07-05 20:21:28,2023-07-05 20:21:29,"0,409s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Has buscado -/a_VistaRapida""))",Chrome 114.0.0.0,,,2023-07-05 20:21:29,2023-07-05 20:21:29,"0,389s",PASSED
"click(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Has buscado -/a_Aadir al carrito""))",Chrome 114.0.0.0,,,2023-07-05 20:21:29,2023-07-05 20:21:29,"0,424s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Has buscado -/a_Ver carrito""))",Chrome 114.0.0.0,,,2023-07-05 20:21:29,2023-07-05 20:21:30,"1,112s",PASSED
"click(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Has buscado -/a_Aadir al carrito_1""))",Chrome 114.0.0.0,,,2023-07-05 20:21:30,2023-07-05 20:21:31,"0,442s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Has buscado -/a_Ver carrito""))",Chrome 114.0.0.0,,,2023-07-05 20:21:31,2023-07-05 20:21:32,"1,456s",PASSED
"click(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Has buscado -/a_Aadir al carrito_1_2""))",Chrome 114.0.0.0,,,2023-07-05 20:21:32,2023-07-05 20:21:33,"0,446s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Has buscado -/a_Ver carrito""))",Chrome 114.0.0.0,,,2023-07-05 20:21:33,2023-07-05 20:21:34,"0,973s",PASSED
"click(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Has buscado -/a_Aadir al carrito_1_2_3""))",Chrome 114.0.0.0,,,2023-07-05 20:21:34,2023-07-05 20:21:34,"0,447s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Has buscado -/a_Ver carrito""))",Chrome 114.0.0.0,,,2023-07-05 20:21:34,2023-07-05 20:21:35,"1,077s",PASSED
Video,Chrome 114.0.0.0,,,2023-07-05 20:21:37,2023-07-05 20:21:37,"0,001s",PASSED
,,,,,,,
Test Cases/ScriptsComunes/ComprobarCarritoVariosProductos,Chrome 114.0.0.0,,,2023-07-05 20:21:37,2023-07-05 20:21:59,"21,979s",PASSED
"click(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Has buscado -/a_Ver carrito""))",Chrome 114.0.0.0,,,2023-07-05 20:21:38,2023-07-05 20:21:40,"2,260s",PASSED
"verifyElementText(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Carrito -/Cabecera_Carrito""), ""Carrito"")",Chrome 114.0.0.0,,,2023-07-05 20:21:40,2023-07-05 20:21:41,"1,211s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Carrito -/div_TienesTarjetaRegalo""))",Chrome 114.0.0.0,,,2023-07-05 20:21:41,2023-07-05 20:21:42,"0,385s",PASSED
"scrollToElement(findTestObject(""Compra de un grupo de productos con descuentos con cliente registrado/Page_Carrito -/th_Producto""), 2)",Chrome 114.0.0.0,,,2023-07-05 20:21:42,2023-07-05 20:21:42,"0,370s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Carrito -/th_Producto""))",Chrome 114.0.0.0,,,2023-07-05 20:21:42,2023-07-05 20:21:43,"0,422s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Carrito -/th_Precio""))",Chrome 114.0.0.0,,,2023-07-05 20:21:43,2023-07-05 20:21:43,"0,450s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Carrito -/th_Cantidad""))",Chrome 114.0.0.0,,,2023-07-05 20:21:43,2023-07-05 20:21:43,"0,415s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Carrito -/th_Subtotal""))",Chrome 114.0.0.0,,,2023-07-05 20:21:43,2023-07-05 20:21:44,"0,407s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Carrito -/td_""))",Chrome 114.0.0.0,,,2023-07-05 20:21:44,2023-07-05 20:21:44,"0,415s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Carrito -/ImagenGafas""))",Chrome 114.0.0.0,,,2023-07-05 20:21:44,2023-07-05 20:21:45,"0,394s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Carrito -/a_PantalanyCamisaDeHombre""))",Chrome 114.0.0.0,,,2023-07-05 20:21:45,2023-07-05 20:21:45,"0,406s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Carrito -/bdi_25,00""))",Chrome 114.0.0.0,,,2023-07-05 20:21:45,2023-07-05 20:21:45,"0,395s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Carrito -/bdi_22,50""))",Chrome 114.0.0.0,,,2023-07-05 20:21:45,2023-07-05 20:21:46,"0,417s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Carrito -/ImagenPantalonYCamisa""))",Chrome 114.0.0.0,,,2023-07-05 20:21:46,2023-07-05 20:21:46,"0,399s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Carrito -/td_Vestido de noche""))",Chrome 114.0.0.0,,,2023-07-05 20:21:46,2023-07-05 20:21:47,"0,407s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Carrito -/bdi_10,00""))",Chrome 114.0.0.0,,,2023-07-05 20:21:47,2023-07-05 20:21:47,"0,399s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Carrito -/bdi_9,00""))",Chrome 114.0.0.0,,,2023-07-05 20:21:47,2023-07-05 20:21:47,"0,431s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Carrito -/bdi_9,00""))",Chrome 114.0.0.0,,,2023-07-05 20:21:47,2023-07-05 20:21:48,"0,412s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Carrito -/ImagenVestidoNoche""))",Chrome 114.0.0.0,,,2023-07-05 20:21:48,2023-07-05 20:21:48,"0,422s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Carrito -/td_Vestido de playa""))",Chrome 114.0.0.0,,,2023-07-05 20:21:48,2023-07-05 20:21:49,"0,403s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Carrito -/bdi_30,00""))",Chrome 114.0.0.0,,,2023-07-05 20:21:49,2023-07-05 20:21:49,"0,373s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Carrito -/bdi_27,00""))",Chrome 114.0.0.0,,,2023-07-05 20:21:49,2023-07-05 20:21:49,"0,417s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Carrito -/bdi_27,00""))",Chrome 114.0.0.0,,,2023-07-05 20:21:49,2023-07-05 20:21:50,"0,393s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Carrito -/ImagenVestidoPlaya""))",Chrome 114.0.0.0,,,2023-07-05 20:21:50,2023-07-05 20:21:50,"0,501s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Carrito -/a_GafasDeHombre""))",Chrome 114.0.0.0,,,2023-07-05 20:21:50,2023-07-05 20:21:51,"0,400s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Carrito -/bdi_90,00""))",Chrome 114.0.0.0,,,2023-07-05 20:21:51,2023-07-05 20:21:51,"0,404s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Carrito -/bdi_81,00""))",Chrome 114.0.0.0,,,2023-07-05 20:21:51,2023-07-05 20:21:52,"0,407s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Carrito -/bdi_81,00""))",Chrome 114.0.0.0,,,2023-07-05 20:21:52,2023-07-05 20:21:52,"0,391s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Carrito -/Cabecera_Total del carrito""))",Chrome 114.0.0.0,,,2023-07-05 20:21:52,2023-07-05 20:21:52,"0,377s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Carrito -/th_Subtotal""))",Chrome 114.0.0.0,,,2023-07-05 20:21:52,2023-07-05 20:21:53,"0,370s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Carrito -/td_139,50""))",Chrome 114.0.0.0,,,2023-07-05 20:21:53,2023-07-05 20:21:53,"0,409s",PASSED
"click(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Carrito -/div_TotalDeCarrito""))",Chrome 114.0.0.0,,,2023-07-05 20:21:53,2023-07-05 20:21:54,"0,387s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Carrito -/th_Envo""))",Chrome 114.0.0.0,,,2023-07-05 20:21:54,2023-07-05 20:21:54,"0,427s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Carrito -/PrecioDeEnvio""))",Chrome 114.0.0.0,,,2023-07-05 20:21:54,2023-07-05 20:21:54,"0,415s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Carrito -/label_OpcionesDeEnvio""))",Chrome 114.0.0.0,,,2023-07-05 20:21:54,2023-07-05 20:21:55,"0,405s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Carrito -/a_CalcularEnvio""))",Chrome 114.0.0.0,,,2023-07-05 20:21:55,2023-07-05 20:21:55,"0,425s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Carrito -/th_Impuestos (estimado para Espaa)""))",Chrome 114.0.0.0,,,2023-07-05 20:21:55,2023-07-05 20:21:56,"0,429s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Carrito -/td_0,00""))",Chrome 114.0.0.0,,,2023-07-05 20:21:56,2023-07-05 20:21:56,"0,418s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Carrito -/th_Total""))",Chrome 114.0.0.0,,,2023-07-05 20:21:56,2023-07-05 20:21:56,"0,415s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Carrito -/td_142,50""))",Chrome 114.0.0.0,,,2023-07-05 20:21:56,2023-07-05 20:21:57,"0,415s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Carrito -/a_FinalizarCompra""))",Chrome 114.0.0.0,,,2023-07-05 20:21:57,2023-07-05 20:21:57,"0,415s",PASSED
Video,Chrome 114.0.0.0,,,2023-07-05 20:21:59,2023-07-05 20:21:59,"0,001s",PASSED
,,,,,,,
Test Cases/ScriptsComunes/ComprobacionPaginaCheckout,Chrome 114.0.0.0,,,2023-07-05 20:21:59,2023-07-05 20:22:24,"24,826s",PASSED
"click(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Carrito -/a_FinalizarCompra""))",Chrome 114.0.0.0,,,2023-07-05 20:22:00,2023-07-05 20:22:03,"2,588s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/a_Haz clic aqu para acceder""), 1)",Chrome 114.0.0.0,,,2023-07-05 20:22:03,2023-07-05 20:22:04,"1,208s",PASSED
"rightClick(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/a_Haz clic aqu para introducir tu cdigo""))",Chrome 114.0.0.0,,,2023-07-05 20:22:04,2023-07-05 20:22:04,"0,555s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/a_Haz clic aqu para introducir tu cdigo""), 1)",Chrome 114.0.0.0,,,2023-07-05 20:22:04,2023-07-05 20:22:05,"0,374s",PASSED
"verifyElementText(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/a_sala aqu""), ""¡Úsala aquí!"")",Chrome 114.0.0.0,,,2023-07-05 20:22:05,2023-07-05 20:22:05,"0,376s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/h3_Detalles de facturacin""))",Chrome 114.0.0.0,,,2023-07-05 20:22:05,2023-07-05 20:22:05,"0,373s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/SuscripcionBoletin""))",Chrome 114.0.0.0,,,2023-07-05 20:22:05,2023-07-05 20:22:06,"0,404s",PASSED
"scrollToElement(findTestObject(""Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/BotonRealizarPedido""), 0)",Chrome 114.0.0.0,,,2023-07-05 20:22:06,2023-07-05 20:22:06,"0,414s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/span_Enviar a una direccin diferente""))",Chrome 114.0.0.0,,,2023-07-05 20:22:06,2023-07-05 20:22:07,"0,397s",PASSED
"scrollToElement(findTestObject(""Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/label_Nombre""), 2)",Chrome 114.0.0.0,,,2023-07-05 20:22:07,2023-07-05 20:22:07,"0,398s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/label_Nombre""))",Chrome 114.0.0.0,,,2023-07-05 20:22:07,2023-07-05 20:22:07,"0,390s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/label_Apellidos""))",Chrome 114.0.0.0,,,2023-07-05 20:22:07,2023-07-05 20:22:08,"0,385s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/Nombre""))",Chrome 114.0.0.0,,,2023-07-05 20:22:08,2023-07-05 20:22:08,"0,414s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/Apellido""))",Chrome 114.0.0.0,,,2023-07-05 20:22:08,2023-07-05 20:22:09,"0,416s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/label_Pas  Regin""))",Chrome 114.0.0.0,,,2023-07-05 20:22:09,2023-07-05 20:22:09,"0,387s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/Pais""))",Chrome 114.0.0.0,,,2023-07-05 20:22:09,2023-07-05 20:22:09,"0,410s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/label_Direccin de la calle""))",Chrome 114.0.0.0,,,2023-07-05 20:22:09,2023-07-05 20:22:10,"0,391s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/Direccion""))",Chrome 114.0.0.0,,,2023-07-05 20:22:10,2023-07-05 20:22:10,"0,368s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/Piso""))",Chrome 114.0.0.0,,,2023-07-05 20:22:10,2023-07-05 20:22:11,"0,390s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/label_Poblacin""))",Chrome 114.0.0.0,,,2023-07-05 20:22:11,2023-07-05 20:22:11,"0,410s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/Ciudad""))",Chrome 114.0.0.0,,,2023-07-05 20:22:11,2023-07-05 20:22:11,"0,408s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/label_Regin  Provincia""))",Chrome 114.0.0.0,,,2023-07-05 20:22:11,2023-07-05 20:22:12,"0,416s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/span_Elige una opcin""))",Chrome 114.0.0.0,,,2023-07-05 20:22:12,2023-07-05 20:22:12,"0,400s",PASSED
"scrollToElement(findTestObject(""Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/label_Cdigo postal""), 2)",Chrome 114.0.0.0,,,2023-07-05 20:22:12,2023-07-05 20:22:13,"0,391s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/label_Cdigo postal""))",Chrome 114.0.0.0,,,2023-07-05 20:22:13,2023-07-05 20:22:13,"0,396s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/CP""))",Chrome 114.0.0.0,,,2023-07-05 20:22:13,2023-07-05 20:22:13,"0,435s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/label_Direccin de correo electrnico""))",Chrome 114.0.0.0,,,2023-07-05 20:22:13,2023-07-05 20:22:14,"0,374s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/Email""))",Chrome 114.0.0.0,,,2023-07-05 20:22:14,2023-07-05 20:22:14,"0,389s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/span_Suscrbete a nuestro boletn""))",Chrome 114.0.0.0,,,2023-07-05 20:22:14,2023-07-05 20:22:15,"0,398s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/h3_Tu pedido""))",Chrome 114.0.0.0,,,2023-07-05 20:22:15,2023-07-05 20:22:15,"0,416s",PASSED
"verifyElementText(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/th_Producto""), ""Producto"")",Chrome 114.0.0.0,,,2023-07-05 20:22:15,2023-07-05 20:22:15,"0,371s",PASSED
"verifyElementText(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/th_Subtotal""), ""Subtotal"")",Chrome 114.0.0.0,,,2023-07-05 20:22:15,2023-07-05 20:22:16,"0,375s",PASSED
"verifyElementText(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/h3_Tu pedido""), ""Tu pedido"")",Chrome 114.0.0.0,,,2023-07-05 20:22:16,2023-07-05 20:22:16,"0,348s",PASSED
"verifyElementText(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/th_Subtotal""), ""Subtotal"")",Chrome 114.0.0.0,,,2023-07-05 20:22:16,2023-07-05 20:22:16,"0,376s",PASSED
"verifyElementText(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/th_Envo""), ""Envío"")",Chrome 114.0.0.0,,,2023-07-05 20:22:16,2023-07-05 20:22:17,"0,382s",PASSED
"verifyElementText(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/th_Total""), ""Total"")",Chrome 114.0.0.0,,,2023-07-05 20:22:17,2023-07-05 20:22:17,"0,405s",PASSED
"verifyElementText(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/td_139,50""), ""139,50 €"")",Chrome 114.0.0.0,,,2023-07-05 20:22:17,2023-07-05 20:22:18,"0,375s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/label_Precio fijo 3,00""), 2)",Chrome 114.0.0.0,,,2023-07-05 20:22:18,2023-07-05 20:22:18,"0,348s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/bdi_0,00""), 2)",Chrome 114.0.0.0,,,2023-07-05 20:22:18,2023-07-05 20:22:18,"0,366s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/bdi_142,50""), 2)",Chrome 114.0.0.0,,,2023-07-05 20:22:18,2023-07-05 20:22:19,"0,387s",PASSED
"verifyElementText(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/label_Transferencia bancaria directa""), ""Transferencia bancaria directa"")",Chrome 114.0.0.0,,,2023-07-05 20:22:19,2023-07-05 20:22:19,"0,375s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/label_Pagos por cheque""), 2)",Chrome 114.0.0.0,,,2023-07-05 20:22:19,2023-07-05 20:22:19,"0,336s",PASSED
"verifyElementText(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/label_Contra reembolso""), ""Contra reembolso"")",Chrome 114.0.0.0,,,2023-07-05 20:22:19,2023-07-05 20:22:20,"0,525s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Compra de un grupo de productos con descuentos con cliente registrado/Page_Checkout -/span_Marca aqu para recibir la invitacin de_4e7bcb""))",Chrome 114.0.0.0,,,2023-07-05 20:22:20,2023-07-05 20:22:20,"0,423s",PASSED
